date,comment
2018. 8. 19.,망고가 자라보다 좀더 나아요 ㅇㅇ 근데 한국 세일이 약해서 직구해야됨
2018. 8. 19.,형 미쏘맨은 어때요?
2018. 8. 19.,대전 가오동에 있는 패션아일랜드에 스파오가 있다고 들었는데 몇층에 있는지 혹시 아는분은 빨리좀 말해주세여ㅠ
2018. 8. 19.,어게이 형만믿을게염♡
2018. 8. 19.,왜 스파브랜드라고 하는거에요 저것들을????
2018. 8. 19.,cos매장은 어딨나요?
2018. 8. 19.,이번컨텐츠 유용하고 좋은거같아요
2018. 8. 19.,형 아까 에잇세컨즈 에첸엠 유니클로 다갓다왓는데 일찍오지 ㅠㅠ
2018. 8. 19.,짱구 아부지님 요새 핫한 킫밀리맛 거지(?)롱슬리브는 어떻게 코디해야이쁠가효
2018. 8. 19.,8초 별로인가요? 개전으로 바지랑 니트는 괜찮다고 생각합니다 반팔이랑 맨투는 별로이긴한데
2018. 8. 19.,에잇세컨즈 가면 예쁜 옷 진짜 많던데...
2018. 8. 19.,형이제일좋아하는 백화점류 하이엔드 브랜드좀 알려주세요!
2018. 8. 19.,화질때문에 나중에 올께요~
2018. 8. 19.,노엘닮은듯
2018. 8. 19.,보면볼수록 노엘닮았네
2018. 8. 19.,마샬 스피커 이름이 뭐에요 종류 많던데
2018. 8. 19.,형 컨버스보단 에이지 스니커즈가더 스트릿한 느낌이 날까요? 되신다면 에이지도 리뷰좀...
2018. 8. 19.,"형이 세일정보 방송하면 다 품절이라구!!
녹화본 올라온거 보고 허겁지겁 들어가면 다 나가있어 ㄹㅇ루"
2018. 8. 19.,스파오 데님라인 은근 괜찮아요 저도 처음에는 별로라고 생각했는데 사보니깐 디자인도 깔끔하고 퀄도 좋아요 근데 기본 셔츠나 티는 유니클로 가는게 좋은거 같아요
2018. 8. 19.,짱하! 아싸1등
2018. 8. 19.,COS 가 얼마나 좋길래 저렇게 극찬을 하시는거지? 매장이 제가 사는데 없어서 그저 웁니다ㅠㅠ
2018. 8. 19.,"22 자라 질 디자인 카피 마감 다 가격에 비해 창렬
코스는 스타일이 미니멀리즘이긴 한데 스타일이 딱 한정되어있음.
요즘 스타일이 미니멀리즘이라 인기있는듯. 일본에서는 인기없음. 그래서 큰 도시 가야지 매장 조그만하게 한 두개 있고 일본 브랜드중에서 대체되는 브랜드들이 좀 있음"
2018. 8. 19.,매우 유용한 팁!
2018. 8. 19.,"유니클로 기본티 5000원할때 샀던 사람으로써 요새 이놈들이 슬슬 가격을 올려서 매장갈때마다 화날때 많은데.. 요새는 진짜 가성비 좋던 예전 유니클로가 아니에요
어쨌든 좋은 영상 감사합니다ㅎ"
2018. 8. 19.,굳굳!
2018. 8. 19.,오 깰끔
2018. 8. 19.,Zara는 진짜 한국에서만 너무비싸죠. Zara입장에서 같은 해외인 미국만가봐도 우리나라랑 가격차이 어마어마합니다. 원래 싼가격에 파는 옷을 우리나라에서만 이상하게 고급화&프리미엄 이미지로 비싼값에 파니 가격대비 원단이나 퀄리티가 쓰레기일수밖에없죠.
2018. 8. 19.,짱하 영상 계속 기다렸습니다 요새 짱구대디님 덕분에 옷에 관심도 많아지고 재밌는거 같아요 감사합니다 !
2018. 8. 19.,지오다노 바지 어떰요
2018. 8. 19.,개인적인 생각인데 크게 디자인 따지지 안는다면 다 거기서 거기인거같고 급을 매기는것보단 본인한테 잘어울리고 가성비좋은게 좋은거라고 생각하는데
2018. 8. 19.,포에버 진심 사지 마세요 거기서 산 민소매티 하루 입고 보풀 존나 생김
2018. 8. 19.,세일요정 믿음직스럽다.... 구독자들이 준비해야할건 뭐다? 돈뿐이다~
2018. 8. 19.,선추
2018. 8. 19.,아니..짱구님 퀄떨어지는 버슈카가 저리 높은가욤? 해외에선 자라 밑에 풀엔베어 풀엔베어 밑에 버슈카...
2018. 8. 19.,유니클로 미국은 세일 안하면 가격 더 비싸요
2018. 8. 19.,왜 스파오는 왼쪽 위로 2개가 있나요...
2018. 8. 19.,자라나 망고나 마시모두띠나 h&m은 스페인갈 때 사오면 정말 이득이에요!
2018. 8. 19.,영상많이올라와서좋아요
2018. 8. 19.,에잇세컨즈 솔직히 개별로..... 퀄 개쓰레기에요.....
2018. 8. 19.,h&m은 오버핏 트렌드는 잘못따라가지만 스웨덴브랜드라 디자인이세련됬고 퀄리티도 젤좋고 가격도착함 그리고 전세계 브랜드순위에서  유일하게 스파브랜드 랭킹안에있는게 h&m임
2018. 8. 19.,"빤쓰=유니클로
마실용 가성비옷=h&m"
2018. 8. 19.,댓글에 h&m 항&문 ㅁㅊㅋㅋㅋㅋㅋㅋ
2018. 8. 19.,오등!
2018. 8. 19.,유니클로는 진짜 이젠 가성비를 찾아볼수가 없음 ..진짜 다이소느낌.. 아주싸보이는옷만 ㄱㅊ음
2018. 8. 19.,미국 거주 중인데 유니클로는 여기도 비쌉니다....자라가 킹갓짱인듯해요
2018. 8. 19.,오늘도 짱댇 열일 💜💜💜👍🏽
2018. 8. 19.,짱구형님 형이 h&m 알바 추천해줘서 오늘 면접 갑니다 ㅠ 응원해주세용
2018. 8. 19.,원단이나 봉제는 저중에선 유니클로가 제일 낫다는 개인적인생각. 베이직한 제품사기 좋은데 일본에선 리저너블하다 생각했는데 한국오니 싸진 않음 . 국내브랜드에 밀리는 느낌
2018. 8. 19.,Hm은 못팔고 창고에 쌓아둔 재고액이 1조원 정도 된다고 뉴스에 나왔던데 ..그만큼 생산한량에 비해 판매를 많이 못했다는 거고 가격대비 퀼이 좋지 못한 옷들이 많았다는 거겠지요..? Cos는 말씀하신대로 퀄은 좋지만 미니멀한 룩위주의 옷들이 대부분이라  매장에서 직구할시 선택의 폭이 넓지가 않은것 같아요~!에잇세컨즈는 스파브랜드 라고 말하기가 애매한게 자체생산하는 브랜드가 아닙니다~! 도매업체에서 생산 디자인 옷을 그대로 가져와서 판매하는 형식이에요. 그러니 당연히 퀄은 낮을수 밖에 없고 가격은 타 브랜드와 동일하다보니 좋은 평가를 받긴 힘들죠~! 유클이 말씀하신대로 선택폭도 넓고 무난무난 한것 같아요. 기본베이직한 상품이 많다는 이미지를 없애고자 디자이너 브랜드와 콜라보를 많이 시도한다는 애기도 뉴스에 있던데 아마 fw때는 르메르를 비롯해 다양한 콜라보 있지 않을까요?
2018. 8. 19.,고등학생은 어디서 사는게 좋아요? 잘 아시는 분 답글 남겨주세요..
2018. 8. 19.,뀨
2018. 8. 19.,깔끔정리 감사해여~
2018. 8. 19.,최근에 강남가니 미쏘 남자라인도 최근 나왔던데 여긴 어떤가요??
2018. 8. 19.,그래프 진짜 비전문적...
2018. 8. 19.,쫭화 구독자 캐많이 늘었따
2018. 8. 19.,시비거는건 아니고...말할때 제가제가 하기도하고 하거든? 이러는데 일부러 반말과 존댓말을 섞어쓰나요
2018. 8. 19.,무인양품은요??
2018. 8. 19.,짱구대디님 유니클로 전범기업인거 아세요???
2018. 8. 19.,"형 생방때도 채팅 치긴 했는데 스파오가 탑텐보다 가성비가 좋지는 않은거 같아 스파오에서 가성비 괜찮다 싶은거는 진짜 가뭄에 콩나는 급인거같아 우리 동네에 스파가 스파오,후아유,탑텐,유니클로 있어서 밖에서 사면 거의 여기서 사는데 유니클로>탑텐>스파오=>후아유 정도? 스파오랑 후아유는 진짜 구려 색 잘변하고 옷이 갑자기 작아져있고.. 내가 형 방송 보기전엔 지인짜 스파오만 갔거든.. 그때 보풀제거기까지 샀어 유니클로랑 탑텐은 싸게 건지면 이정도면 이득이지 이생각이 드는데 스파오는 할인할때 사도 그냥 그래 내가 8초는 주변에서 사지말란 소리 많이 들어서 안사봤는데 스파오랑 비슷할거같어.."
2018. 8. 7.,14:55 집은것들
2018. 8. 7.,여자편16:55부터
2018. 8. 7.,겨울이형 진짜 마른남자 옷 입는법 컨텐츠 찍어주세요. 170에54키로
2018. 8. 7.,겨울이형 목소리 은근 좋아서 잘 때마다 이거 틀어놓고 자게됨.... 영상 길이도 길어서 수면용 asmr로 개꿀임
2018. 8. 7.,음악선생님ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2018. 8. 7.,"킹 겨 울
감기걸려서 골골거려도 겨형 영상은 챙겨보자너~ 잘보고 갈게"
2018. 8. 7.,26:50 여관주인 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2018. 8. 7.,"와 겨울님 정말 열일하시네요 영상찍은지 얼마 안됐는데 벌써 편집해서 올리시고, 대단해요오~ 항상 응원하겠습니다"
2018. 8. 7.,아 내가 공대생 옷 샀다! 이거 보고 환불 하러간다 ㅋㅋㅋㅋ
2018. 8. 7.,결론 : 살 거 없다.
2018. 8. 7.,겨하앙~❤ ㅋㅋㅋㅋㅋㅋ ^^7
2018. 8. 7.,후리스 예쁘다..........................
2018. 8. 7.,"유니클로... 요새 옷이 너무 비싸졌어... 이렇게 되면 그냥 자라나 h&m, cos 가버림... 후리스 재킷이 8만원?;; 6년전 일이긴 하지만 그 당시 후리스가 3만원이었고 거기에서 더 보강된 재킷 형태로 나온다고 해도 4~5만원 선이 적당하다고 생각하는데..."
2018. 8. 7.,Just an english comment passing through. #uniqlogang
2018. 8. 7.,양양~~
2018. 8. 7.,털하
2018. 8. 7.,유니클로 U 온라인샵은 어디서 볼 수있나요ㅠㅠ 검색해도 사이트를 못 찾겠는데...ㅠㅠ
2018. 8. 7.,존나 더운데 겨울옷보니까 뭔가 답답하지만 빨리 겨울되면 조켔다ㅜㅜ얼어버리고싶어..
2018. 8. 7.,블루종 너무이쁘다ㅠㅠ 끄윽
2018. 8. 7.,안나가요 개빵터짐
2018. 8. 7.,겨울이형 뚱뚱 옷법도
2018. 8. 7.,알람이 안떴네...
2018. 8. 7.,겨이루
2018. 8. 7.,이쁘긴 한데 넘 비싸...그래도 사야징
2018. 8. 7.,겨울형 패션의 은인!! ♡
2018. 8. 7.,ㅋㅋㅋㅋ교사처럼입으면 별로여요??
2018. 8. 7.,여관주인 ㅋㅋㅋㅋㅋㅋㅋ
2018. 8. 7.,교감간지~~
2018. 8. 7.,입어봐야압니다.
2018. 8. 7.,이번 르메르 색깔 너무아쉽..
2018. 8. 7.,기다렸던것이다!
2018. 8. 7.,ㅉ머시기보다 윈터 최.
2018. 8. 7.,ㅎㅎㅎㅎ
2018. 8. 7.,겨하!
2018. 8. 7.,좋네여
2018. 8. 7.,영상 편집 프로그램 뭐 쓰시나요?? 장비도 궁금해요!!!!
2018. 8. 7.,겨울씨 고마워요
2018. 8. 7.,형님 혹시 후드집업안에 긴팔티 입을수있나요..
2018. 8. 7.,아 말 겁나 웃겨
2018. 8. 7.,후리스는 후리는거 기다리다가 절대못삼 ㅋㅋ
2018. 8. 7.,호주 유니도 입고가 될까요 ㅠㅠ 딸기인생이라 옷을 살일이없네여
2018. 8. 7.,와 제가 요즘 궁금해하는걸 바로바로 업데이트되는게 너무신기하고 좋네요^^
2018. 8. 7.,이번에 겁나 이쁘네
2018. 8. 7.,194에 88키로인데 체형때문에 옷을 우예 입어야할지.... 허리는 34인데 허벅지는 36사이즈. 허벅지에 맞춰 산후 수선만이 답인가요?...ㅠㅠ
2018. 8. 7.,족보오오
2018. 8. 7.,"작년 모크넥ㅋㅋㅋㅋ악성재고 아니였냐,,"
2018. 8. 7.,개꿀
2018. 8. 7.,후.... 맞는옷이없어요
2018. 8. 7.,가디건 너무 이쁘자너
2018. 8. 7.,지금 발매된건가용?
2018. 8. 7.,와 여자 후리스랑 니트 짱 예쁘다 기장감 취저
2018. 8. 7.,겨울의 시즌이 왔네
2018. 8. 7.,세트업이뭐에요?
2018. 8. 7.,꿀딱꿀딱개꿀딱
2018. 8. 7.,바지 고르는게 젤 힘들어요... 8년째 옷 안사고 있어요 옷 사는거에 트라우마 생겨서
2018. 8. 7.,여자옷 리뷰할때 상황극 하면서 더 능수능란해짐...앙아아아아 겨울띠🍊
2018. 8. 7.,저거 u워크재킷 남자가 입어도 괜찮나요?
2018. 8. 7.,유니클로 u는 어디서 보나요?
2018. 8. 7.,와 형 센스...👍👍
2018. 8. 7.,8:57 윾니 ㅇㄷ
2018. 8. 7.,횽아 08 FW언제나왕 바로결제할꺼양
2018. 8. 7.,다운이라는 말 자체가 솜이 아니지않나요?
2018. 8. 7.,썸네일 사진 그대로 사면되는건가
2018. 8. 7.,12:18
2018. 8. 7.,거진 2년만에 밀라노립 가디건 재킷이 나오네.. 유니클로 머스트 해브 아이템인데 U라인에서 다시 나와주니 발매일에 득템해야겠네용
2018. 8. 7.,개웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대한민국 30대남자 말빨대회 1등임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2018. 8. 7.,8:58 사야지
2018. 8. 7.,헐 유니클로에서 뭐 사야될까 고민했었는데 감사합니다 내일 유니클로 가야지
2018. 8. 7.,10:40
2018. 8. 7.,앙 개꿀ㄸ
2018. 8. 7.,이 옷들 매장에 언제들어옴?
2018. 8. 7.,우리나라와 이스라엘의 차이
2018. 8. 7.,유니클로는 존버하다가 세일하면 사는거 발매하자마자 뛰어가는 흑우 없제?
2018. 8. 7.,상황극은 노잼이지만 후리스이쁘다
2018. 8. 7.,유니클로 가디건 니트  한번입어도 보풀 오진다던데
2018. 8. 7.,아이랔잇 겨울띠
2018. 8. 7.,겨하~~
2018. 8. 7.,제동생이 체구가 작은데 체구가 작은 남자 옷 입는법이요ㅠㅠㅠㅠ애가 옷 고를때 애를 많이먹어요...
2018. 8. 7.,겨울님 소리가 초큼 작은것 같지만...! 괜찮아요 제가 볼륨을 높일게요ㅎㅎ
2018. 8. 7.,"오페라 가수랑 여관주인에서 빵 터졌닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
...아 빵먹고 싶다."
2018. 8. 7.,이번 시즌에 패딩이 저번에 유행했던 봉태규패딩 인가요????????
2018. 8. 7.,"제가 패알못이라 그런데 질문 몇개만...
1.지금 판매중인가요?
2.세일기간은 언제쯤 인가요?"
2018. 8. 7.,겨울이형 요즘에 시청자 옷사주는 컨텐츠 안해??
2018. 8. 7.,"유니클로는 극우기업입니다. 민주주의 국가에서 소비에 대해 이래라 저래라 할 권리와 법은 없지만, 지양했으면 하는 바람에 댓글 남깁니다."
2018. 8. 7.,가격 뭐여..
2018. 8. 7.,니트 스웨터 사고싶네용
2018. 8. 7.,겨울옷이 왜 지금나옴?...
2018. 8. 7.,이지500에 팬츠나 상의 진짜 코디법좀 부탁드립니다
2018. 8. 7.,누가 크롬 마우스 휠 버튼으로 새탭열기 편하다했는데 바로 습득하셨네
2018. 8. 7.,"저 중성이라 남자 먼저 보든 여자 먼저 보든 불편할거같아서 불편하네요 
책임지세요 뻬에에에에엑"
2018. 8. 7.,"음 근데 남자 먼저 본다고 뭐라하지도 않았는데 시작부분에 조롱? “빼에에엑”하면서 좀 웃기게 흉내내는 것이 저는 조롱처럼 들렸어요.평소에도 최겨울님 영상 자주 봤고, 평소처럼 영상보려고 했는데 영상 틀자마자 “빼에에엑”하시는데 솔직히 “왜 남자 먼저봐요. 왜 남녀차별해요 빼에에엑”이라고 말하는 사람들도 결국 일부 여성인데 그 사람들을 조롱하듯 따라하는 그 말을 들으니까, 그리고 저도 여성이니까 솔직히 기분이 나빠요. 남자 먼저 본다고 남녀차별한다도 할 생각도 없었고, 그냥 평소처럼 영상을 봤을 부분인데 어떤 대상을 조롱하는 말을 들으니까 기분이 나쁘네요. 뭐라할 생각도 없었는데 그러시니까 “아니 왜 나는 아무 생각도 없었는데 ‘여러분’이라고 칭하며 내가 그런 말을 할 것처럼 미리 단정짓는거지?”라는 생각이 듭니다."
2018. 8. 7.,에휴 불편
2018. 8. 7.,"0:35
겨울님 왜 남자도 있고 여자고 있는데 왜 남자먼저 보세요 아 불편하네욧 쀄엑!!!!!!!
그러면 여자 하세욧!!!!!!"
2018. 8. 7.,한달에 옷 값 30만원 쓰면 너무 많나여????
2018. 8. 7.,궁금한데 유니클로는 브랜드 특유의 장점이나 메리트가 뭐죠??가면 갈수록 장점이나 메리트가 흐려지는 느낌이라
2018. 7. 2.,"유니클로는 9년전,hm은 5년전에 일했던 경험이라 지금은 많이 변했을수도 있어요! + (지점or점장 차이)
자라 같은경우는 직접 경험한건 아니지만 주변사람,이직한 사람들에게 직접 들었던내용입니다!

그리고 개인(제가)경험한 썰을 푸는거니 당연히 개인적인견해,의견이 들어갈수밖에 없습니다!"
2018. 7. 2.,"흐앤므 현 직원입니다! 퇴사하고 유니클로 계열 갔다가 다시 흐앤므 복귀할 정도로 흐앤므 굉장히 사랑합니다 진짜
타투? 뭐라고 한 적 단 한번도 없고, 옷 입는걸로도 뭐라 안하고 타 브랜드 입어도 뭐라 안하고 헤어스타일, 헤어 색상, 피어싱, 화장, 파인 옷 등등 단 한번도 외형으로 지적 받은 적도 없고 
우리 진짜 텃세? 이런거 일도 없어요 진짜ㅜㅜㅜ 텃세부리는거 매니저한테 얘기하면 텃세부리는 직원 피드백 받을 정도로 수직적인 관계 진짜 싫어하는 회사임"
2018. 7. 2.,ㅇㅈ임 진짜 다른 스파 브랜드 상하관계 개오짐 ~씨 이거 10분줄께요 다 해놔요~ 아직도 기억나네 ㅋㅋㅋㅋㅋㅋ
2018. 7. 2.,흐앤므 직원자리마저 완판각...
2018. 7. 2.,고등학생같아보이는데 9년전 알바.. 짱대 당신 도대체 얼마나 동안인거요?
2018. 7. 2.,유니클로 똥군기로 유명하죠
2018. 7. 2.,"흐앤므 시급은 최저시급입니다
다만 주휴수당을 시급에 포함에서 계산하기 때문에 높아보일뿐이죠!
2018년 기준 주휴수당 포함 9040원이었어요~"
2018. 7. 2.,형 최공👍👍 형 천도아니야 900명만 앞으로 더구독하면 10만이야!!
2018. 7. 2.,항상 자기 전에 짱대님 방송 보면서 정보 얻어 갑니다 :) 고마워요 정보요정!
2018. 7. 2.,78명 남았다~~~~~~~~조 금 만 더~~~~~~~~~~~~~~~~~~~~~~~~~~~~
2018. 7. 2.,흐앤므는 한국안에 스웨덴령땅이네 북유럽 이민갈 필요있나?ㅋㅋㅋㅋ
2018. 7. 2.,결론: H&M 짱짱
2018. 7. 2.,10만축하해요💕💕
2018. 7. 2.,2009년 유니클로...2013년 에첸엠...나랑 일했던 기간이 넘나 겹치는것ㅋㅋㅋㅋㅋ유니클로는 진짜 군대같았다
2018. 7. 2.,이런 개쌉꿀팁 너무 감사합니다 ^^
2018. 7. 2.,이야아아ㅏㅏㅏ10만 구독 돌파ㅏㅏㅏㅏㅏ
2018. 7. 2.,유니클로는 30%입니당
